4096,16002,2048
N419,35,6
N420,36,6
N421,37,6
N422,38,6
N423,39,6
N424,40,6
N425,41,6
N426,42,6
N427,43,6
N428,44,6
N429,45,6
N430,46,6
N431,47,6
N432,48,6
N433,49,6
N434,50,6
N435,51,6
N436,52,6
N437,53,6
N438,54,6
N439,55,6
N440,56,6
N441,57,6
N442,58,6
N443,59,6
N444,60,6
N445,61,6
N446,62,6
N447,63,6
N448,0,7
N449,1,7
N450,2,7
N451,3,7
N452,4,7
N453,5,7
N454,6,7
N455,7,7
N456,8,7
N457,9,7
N458,10,7
N459,11,7
N460,12,7
N461,13,7
N462,14,7
N463,15,7
N464,16,7
N465,17,7
N466,18,7
N467,19,7
N468,20,7
N469,21,7
N470,22,7
N471,23,7
N472,24,7
N473,25,7
N474,26,7
N475,27,7
N476,28,7
N477,29,7
N478,30,7
N479,31,7
N480,32,7
N481,33,7
N482,34,7
N483,35,7
N484,36,7
N485,37,7
N486,38,7
N487,39,7
N488,40,7
N489,41,7
N490,42,7
N491,43,7
N492,44,7
N493,45,7
N494,46,7
N495,47,7
N496,48,7
N497,49,7
N498,50,7
N499,51,7
N500,52,7
N501,53,7
N502,54,7
N503,55,7
N504,56,7
N505,57,7
N506,58,7
N507,59,7
N508,60,7
N509,61,7
N510,62,7
N511,63,7
N512,0,8
N513,1,8
N514,2,8
N515,3,8
N516,4,8
N517,5,8
N518,6,8
N519,7,8
N520,8,8
N521,9,8
N522,10,8
N523,11,8
N524,12,8
N525,13,8
N526,14,8
N527,15,8
N528,16,8
N529,17,8
N530,18,8
N531,19,8
N532,20,8
N533,21,8
N534,22,8
N535,23,8
N536,24,8
N537,25,8
N538,26,8
N539,27,8
N540,28,8
N541,29,8
N542,30,8
N543,31,8
N544,32,8
N545,33,8
N546,34,8
N547,35,8
N548,36,8
N549,37,8
N550,38,8
N551,39,8
N552,40,8
N553,41,8
N554,42,8
N555,43,8
N556,44,8
N557,45,8
N558,46,8
N559,47,8
N560,48,8
N561,49,8
N562,50,8
N563,51,8
N564,52,8
N565,53,8
N566,54,8
N567,55,8
N568,56,8
N569,57,8
N570,58,8
N571,59,8
N572,60,8
N573,61,8
N574,62,8
N575,63,8
N576,0,9
N577,1,9
N578,2,9
N579,3,9
N580,4,9
N581,5,9
N582,6,9
N583,7,9
N584,8,9
N585,9,9
N586,10,9
N587,11,9
N588,12,9
N589,13,9
N590,14,9
N591,15,9
N592,16,9
N593,17,9
N594,18,9
N595,19,9
N596,20,9
N597,21,9
N598,22,9
N599,23,9
N600,24,9
N601,25,9
N602,26,9
N603,27,9
N604,28,9
N605,29,9
N606,30,9
N607,31,9
N608,32,9
N609,33,9
N610,34,9
N611,35,9
N612,36,9
N613,37,9
N614,38,9
N615,39,9
N616,40,9
N617,41,9
N618,42,9
N619,43,9
N620,44,9
N621,45,9
N622,46,9
N623,47,9
N624,48,9
N625,49,9
N626,50,9
N627,51,9
N628,52,9
N629,53,9
N630,54,9
N631,55,9
N632,56,9
N633,57,9
N634,58,9
N635,59,9
N636,60,9
N637,61,9
N638,62,9
N639,63,9
N640,0,10
N641,1,10
N642,2,10
N643,3,10
N644,4,10
N645,5,10
N646,6,10
N647,7,10
N648,8,10
N649,9,10
N650,10,10
N651,11,10
N652,12,10
N653,13,10
N654,14,10
N655,15,10
N656,16,10
N657,17,10
N658,18,10
N659,19,10
N660,20,10
N661,21,10
N662,22,10
N663,23,10
N664,24,10
N665,25,10
N666,26,10
N667,27,10
N668,28,10
N669,29,10
N670,30,10
N671,31,10
N672,32,10
N673,33,10
N674,34,10
N675,35,10
N676,36,10
N677,37,10
N678,38,10
N679,39,10
N680,40,10
N681,41,10
N682,42,10
N683,43,10
N684,44,10
N685,45,10
N686,46,10
N687,47,10
N688,48,10
N689,49,10
N690,50,10
N691,51,10
N692,52,10
N693,53,10
N694,54,10
N695,55,10
N696,56,10
N697,57,10
N698,58,10
N699,59,10
N700,60,10
N701,61,10
N702,62,10
N703,63,10
N704,0,11
N705,1,11
N706,2,11
N707,3,11
N708,4,11
N709,5,11
N710,6,11
N711,7,11
N712,8,11
N713,9,11
N714,10,11
N715,11,11
N716,12,11
N717,13,11
N718,14,11
N719,15,11
N720,16,11
N721,17,11
N722,18,11
N723,19,11
N724,20,11
N725,21,11
N726,22,11
N727,23,11
N728,24,11
N729,25,11
N730,26,11
N731,27,11
N732,28,11
N733,29,11
N734,30,11
N735,31,11
N736,32,11
N737,33,11
N738,34,11
N739,35,11
N740,36,11
N741,37,11
N742,38,11
N743,39,11
N744,40,11
N745,41,11
N746,42,11
N747,43,11
N748,44,11
N749,45,11
N750,46,11
N751,47,11
N752,48,11
N753,49,11
N754,50,11
N755,51,11
N756,52,11
N757,53,11
N758,54,11
N759,55,11
N760,56,11
N761,57,11
N762,58,11
N763,59,11
N764,60,11
N765,61,11
N766,62,11
N767,63,11
N768,0,12
N769,1,12
N770,2,12
N771,3,12
N772,4,12
N773,5,12
N774,6,12
N775,7,12
N776,8,12
N777,9,12
N778,10,12
N779,11,12
N780,12,12
N781,13,12
N782,14,12
N783,15,12
N784,16,12
N785,17,12
N786,18,12
N787,19,12
N788,20,12
N789,21,12
N790,22,12
N791,23,12
N792,24,12
N793,25,12
N794,26,12
N795,27,12
N796,28,12
N797,29,12
N798,30,12
N799,31,12
N800,32,12
N801,33,12
N802,34,12
N803,35,12
N804,36,12
N805,37,12
N806,38,12
N807,39,12
N808,40,12
N809,41,12
N810,42,12
N811,43,12
N812,44,12
N813,45,12
N814,46,12
N815,47,12
N816,48,12
N817,49,12
N818,50,12
N819,51,12
N820,52,12
N821,53,12
N822,54,12
N823,55,12
N824,56,12
N825,57,12
N826,58,12
N827,59,12
N828,60,12
N829,61,12
N830,62,12
N831,63,12
N832,0,13
N833,1,13
N834,2,13
N835,3,13
N836,4,13
N837,5,13
N838,6,13
N839,7,13
N840,8,13
N841,9,13
N842,10,13
N843,11,13
N844,12,13
N845,13,13
N846,14,13
N847,15,13
N848,16,13
N849,17,13
N850,18,13
N851,19,13
N852,20,13
N853,21,13
N854,22,13
N855,23,13
N856,24,13
N857,25,13
N858,26,13
N859,27,13
N860,28,13
N861,29,13
N862,30,13
N863,31,13
N864,32,13
N865,33,13
N866,34,13
N867,35,13
N868,36,13
N869,37,13
N870,38,13
N871,39,13
N872,40,13
N873,41,13
N874,42,13
N875,43,13
N876,44,13
N877,45,13
N878,46,13
N879,47,13
N880,48,13
N881,49,13
N882,50,13
N883,51,13
N884,52,13
N885,53,13
N886,54,13
N887,55,13
N888,56,13
N889,57,13
N890,58,13
N891,59,13
N892,60,13
N893,61,13
N894,62,13
N895,63,13
N896,0,14
N897,1,14
N898,2,14
N899,3,14
N900,4,14
N901,5,14
N902,6,14
N903,7,14
N904,8,14
N905,9,14
N906,10,14
N907,11,14
N908,12,14
N909,13,14
N910,14,14
N911,15,14
N912,16,14
N913,17,14
N914,18,14
N915,19,14
N916,20,14
N917,21,14
N918,22,14
N919,23,14
N920,24,14
N921,25,14
N922,26,14
N923,27,14
N924,28,14
N925,29,14
N926,30,14
N927,31,14
N928,32,14
N929,33,14
N930,34,14
N931,35,14
N932,36,14
N933,37,14
N934,38,14
N935,39,14
N936,40,14
N937,41,14
N938,42,14
N939,43,14
N940,44,14
N941,45,14
N942,46,14
N943,47,14
N944,48,14
N945,49,14
N946,50,14
N947,51,14
N948,52,14
N949,53,14
N950,54,14
N951,55,14
N952,56,14
N953,57,14
N954,58,14
N955,59,14
N956,60,14
N957,61,14
N958,62,14
N959,63,14
N960,0,15
N961,1,15
N962,2,15
N963,3,15
N964,4,15
N965,5,15
N966,6,15
N967,7,15
N968,8,15
N969,9,15
N970,10,15
N971,11,15
N972,12,15
N973,13,15
N974,14,15
N975,15,15
N976,16,15
N977,17,15
N978,18,15
N979,19,15
N980,20,15
N981,21,15
N982,22,15
N983,23,15
N984,24,15
N985,25,15
N986,26,15
N987,27,15
N988,28,15
N989,29,15
N990,30,15
N991,31,15
N992,32,15
N993,33,15
N994,34,15
N995,35,15
N996,36,15
N997,37,15
N998,38,15
N999,39,15
N1000,40,15
N1001,41,15
N1002,42,15
N1003,43,15
N1004,44,15
N1005,45,15
N1006,46,15
N1007,47,15
N1008,48,15
N1009,49,15
N1010,50,15
N1011,51,15
N1012,52,15
N1013,53,15
N1014,54,15
N1015,55,15
N1016,56,15
N1017,57,15
N1018,58,15
N1019,59,15
N1020,60,15
N1021,61,15
N1022,62,15
N1023,63,15
N1024,0,16
N1025,1,16
N1026,2,16
N1027,3,16
N1028,4,16
N1029,5,16
N1030,6,16
N1031,7,16
N1032,8,16
N1033,9,16
N1034,10,16
N1035,11,16
N1036,12,16
N1037,13,16
N1038,14,16
N1039,15,16
N1040,16,16
N1041,17,16
N1042,18,16
N1043,19,16
N1044,20,16
N1045,21,16
N1046,22,16
N1047,23,16
N1048,24,16
N1049,25,16
N1050,26,16
N1051,27,16
N1052,28,16
N1053,29,16
N1054,30,16
N1055,31,16
N1056,32,16
N1057,33,16
N1058,34,16
N1059,35,16
N1060,36,16
N1061,37,16
N1062,38,16
N1063,39,16
N1064,40,16
N1065,41,16
N1066,42,16
N1067,43,16
N1068,44,16
N1069,45,16
N1070,46,16
N1071,47,16
N1072,48,16
N1073,49,16
N1074,50,16
N1075,51,16
N1076,52,16
N1077,53,16
N1078,54,16
N1079,55,16
N1080,56,16
N1081,57,16
N1082,58,16
N1083,59,16
N1084,60,16
N1085,61,16
N1086,62,16
N1087,63,16
N1088,0,17
N1089,1,17
N1090,2,17
N1091,3,17
N1092,4,17
N1093,5,17
N1094,6,17
N1095,7,17
N1096,8,17
N1097,9,17
N1098,10,17
N1099,11,17
N1100,12,17
N1101,13,17
N1102,14,17
N1103,15,17
N1104,16,17
N1105,17,17
N1106,18,17
N1107,19,17
N1108,20,17
N1109,21,17
N1110,22,17
N1111,23,17
N1112,24,17
N1113,25,17
N1114,26,17
N1115,27,17
N1116,28,17
N1117,29,17
N1118,30,17
N1119,31,17
N1120,32,17
N1121,33,17
N1122,34,17
N1123,35,17
N1124,36,17
N1125,37,17
N1126,38,17
N1127,39,17
N1128,40,17
N1129,41,17
N1130,42,17
N1131,43,17
N1132,44,17
N1133,45,17
N1134,46,17
N1135,47,17
N1136,48,17
N1137,49,17
N1138,50,17
N1139,51,17
N1140,52,17
N1141,53,17
N1142,54,17
N1143,55,17
N1144,56,17
N1145,57,17
N1146,58,17
N1147,59,17
N1148,60,17
N1149,61,17
N1150,62,17
N1151,63,17
N1152,0,18
N1153,1,18
N1154,2,18
N1155,3,18
N1156,4,18
N1157,5,18
N1158,6,18
N1159,7,18
N1160,8,18
N1161,9,18
N1162,10,18
N1163,11,18
N1164,12,18
N1165,13,18
N1166,14,18
N1167,15,18
N1168,16,18
N1169,17,18
N1170,18,18
N1171,19,18
N1172,20,18
N1173,21,18
N1174,22,18
N1175,23,18
N1176,24,18
N1177,25,18
N1178,26,18
N1179,27,18
N1180,28,18
N1181,29,18
N1182,30,18
N1183,31,18
N1184,32,18
N1185,33,18
N1186,34,18
N1187,35,18
N1188,36,18
N1189,37,18
N1190,38,18
N1191,39,18
N1192,40,18
N1193,41,18
N1194,42,18
N1195,43,18
N1196,44,18
N1197,45,18
N1198,46,18
N1199,47,18
N1200,48,18
N1201,49,18
N1202,50,18
N1203,51,18
N1204,52,18
N1205,53,18
N1206,54,18
N1207,55,18
N1208,56,18
N1209,57,18
N1210,58,18
N1211,59,18
N1212,60,18
N1213,61,18
N1214,62,18
N1215,63,18
N1216,0,19
N1217,1,19
N1218,2,19
N1219,3,19
N1220,4,19
N1221,5,19
N1222,6,19
N1223,7,19
N1224,8,19
N1225,9,19
N1226,10,19
N1227,11,19
N1228,12,19
N1229,13,19
N1230,14,19
N1231,15,19
N1232,16,19
N1233,17,19
N1234,18,19
N1235,19,19
N1236,20,19
N1237,21,19
N1238,22,19
N1239,23,19
N1240,24,19
N1241,25,19
N1242,26,19
N1243,27,19
N1244,28,19
N1245,29,19
N1246,30,19
N1247,31,19
N1248,32,19
N1249,33,19
N1250,34,19
N1251,35,19
N1252,36,19
N1253,37,19
N1254,38,19
N1255,39,19
N1256,40,19
N1257,41,19
N1258,42,19
N1259,43,19
N1260,44,19
N1261,45,19
N1262,46,19
N1263,47,19
N1264,48,19
N1265,49,19
N1266,50,19
N1267,51,19
N1268,52,19
N1269,53,19
N1270,54,19
N1271,55,19
N1272,56,19
N1273,57,19
N1274,58,19
N1275,59,19
N1276,60,19
N1277,61,19
N1278,62,19
N1279,63,19
N1280,0,20
N1281,1,20
N1282,2,20
N1283,3,20
N1284,4,20
N1285,5,20
N1286,6,20
N1287,7,20
N1288,8,20
N1289,9,20
N1290,10,20
N1291,11,20
N1292,12,20
N1293,13,20
N1294,14,20
N1295,15,20
N1296,16,20
N1297,17,20
N1298,18,20
N1299,19,20
N1300,20,20
N1301,21,20
N1302,22,20
N1303,23,20
N1304,24,20
N1305,25,20
N1306,26,20
N1307,27,20
N1308,28,20
N1309,29,20
N1310,30,20
N1311,31,20
N1312,32,20
N1313,33,20
N1314,34,20
N1315,35,20
N1316,36,20
N1317,37,20
N1318,38,20
N1319,39,20
N1320,40,20
N1321,41,20
N1322,42,20
N1323,43,20
N1324,44,20
N1325,45,20
N1326,46,20
N1327,47,20
N1328,48,20
N1329,49,20
N1330,50,20
N1331,51,20
N1332,52,20
N1333,53,20
N1334,54,20
N1335,55,20
N1336,56,20
N1337,57,20
N1338,58,20
N1339,59,20
N1340,60,20
N1341,61,20
N1342,62,20
N1343,63,20
N1344,0,21
N1345,1,21
N1346,2,21
N1347,3,21
N1348,4,21
N1349,5,21
N1350,6,21
N1351,7,21
N1352,8,21
N1353,9,21
N1354,10,21
N1355,11,21
N1356,12,21
N1357,13,21
N1358,14,21
N1359,15,21
N1360,16,21
N1361,17,21
N1362,18,21
N1363,19,21
N1364,20,21
N1365,21,21
N1366,22,21
N1367,23,21
N1368,24,21
N1369,25,21
N1370,26,21
N1371,27,21
N1372,28,21
N1373,29,21
N1374,30,21
N1375,31,21
N1376,32,21
N1377,33,21
N1378,34,21
N1379,35,21
N1380,36,21
N1381,37,21
N1382,38,21
N1383,39,21
N1384,40,21
N1385,41,21
N1386,42,21
N1387,43,21
N1388,44,21
N1389,45,21
N1390,46,21
N1391,47,21
N1392,48,21
N1393,49,21
N1394,50,21
N1395,51,21
N1396,52,21
N1397,53,21
N1398,54,21
N1399,55,21
N1400,56,21
N1401,57,21
N1402,58,21
N1403,59,21
N1404,60,21
N1405,61,21
N1406,62,21
N1407,63,21
N1408,0,22
N1409,1,22
N1410,2,22
N1411,3,22
N1412,4,22
N1413,5,22
N1414,6,22
N1415,7,22
N1416,8,22
N1417,9,22
N1418,10,22
N1419,11,22
N1420,12,22
N1421,13,22
N1422,14,22
N1423,15,22
N1424,16,22
N1425,17,22
N1426,18,22
N1427,19,22
N1428,20,22
N1429,21,22
N1430,22,22
N1431,23,22
N1432,24,22
N1433,25,22
N1434,26,22
N1435,27,22
N1436,28,22
N1437,29,22
N1438,30,22
N1439,31,22
N1440,32,22
N1441,33,22
N1442,34,22
N1443,35,22
N1444,36,22
N1445,37,22
N1446,38,22
N1447,39,22
N1448,40,22
N1449,41,22
N1450,42,22
N1451,43,22
N1452,44,22
N1453,45,22
N1454,46,22
N1455,47,22
N1456,48,22
N1457,49,22
N1458,50,22
N1459,51,22
N1460,52,22
N1461,53,22
N1462,54,22
N1463,55,22
N1464,56,22
N1465,57,22
N1466,58,22
N1467,59,22
N1468,60,22
N1469,61,22
N1470,62,22
N1471,63,22
N1472,0,23
N1473,1,23
N1474,2,23
N1475,3,23
N1476,4,23
N1477,5,23
N1478,6,23
N1479,7,23
N1480,8,23
N1481,9,23
N1482,10,23
N1483,11,23
N1484,12,23
N1485,13,23
N1486,14,23
N1487,15,23
N1488,16,23
N1489,17,23
N1490,18,23
N1491,19,23
N1492,20,23
N1493,21,23
N1494,22,23
N1495,23,23
N1496,24,23
N1497,25,23
N1498,26,23
N1499,27,23
N1500,28,23
N1501,29,23
N1502,30,23
N1503,31,23
N1504,32,23
N1505,33,23
N1506,34,23
N1507,35,23
N1508,36,23
N1509,37,23
N1510,38,23
N1511,39,23
N1512,40,23
N1513,41,23
N1514,42,23
N1515,43,23
N1516,44,23
N1517,45,23
N1518,46,23
N1519,47,23
N1520,48,23
N1521,49,23
N1522,50,23
N1523,51,23
N1524,52,23
N1525,53,23
N1526,54,23
N1527,55,23
N1528,56,23
N1529,57,23
N1530,58,23
N1531,59,23
N1532,60,23
N1533,61,23
N1534,62,23
N1535,63,23
N1536,0,24
N1537,1,24
N1538,2,24
N1539,3,24
N1540,4,24
N1541,5,24
N1542,6,24
N1543,7,24
N1544,8,24
N1545,9,24
N1546,10,24
N1547,11,24
N1548,12,24
N1549,13,24
N1550,14,24
N1551,15,24
N1552,16,24
N1553,17,24
N1554,18,24
N1555,19,24
N1556,20,24
N1557,21,24
N1558,22,24
N1559,23,24
N1560,24,24
N1561,25,24
N1562,26,24
N1563,27,24
N1564,28,24
N1565,29,24
N1566,30,24
N1567,31,24
N1568,32,24
N1569,33,24
N1570,34,24
N1571,35,24
N1572,36,24
N1573,37,24
N1574,38,24
N1575,39,24
N1576,40,24
N1577,41,24
N1578,42,24
N1579,43,24
N1580,44,24
N1581,45,24
N1582,46,24
N1583,47,24
N1584,48,24
N1585,49,24
N1586,50,24
N1587,51,24
N1588,52,24
N1589,53,24
N1590,54,24
N1591,55,24
N1592,56,24
N1593,57,24
N1594,58,24
N1595,59,24
N1596,60,24
N1597,61,24
N1598,62,24
N1599,63,24
N1600,0,25
N1601,1,25
N1602,2,25
N1603,3,25
N1604,4,25
N1605,5,25
N1606,6,25
N1607,7,25
N1608,8,25
N1609,9,25
N1610,10,25
N1611,11,25
N1612,12,25
N1613,13,25
N1614,14,25
N1615,15,25
N1616,16,25
N1617,17,25
N1618,18,25
N1619,19,25
N1620,20,25
N1621,21,25
N1622,22,25
N1623,23,25
N1624,24,25
N1625,25,25
N1626,26,25
N1627,27,25
N1628,28,25
N1629,29,25
N1630,30,25
N1631,31,25
N1632,32,25
N1633,33,25
N1634,34,25
N1635,35,25
N1636,36,25
N1637,37,25
N1638,38,25
N1639,39,25
N1640,40,25
N1641,41,25
N1642,42,25
N1643,43,25
N1644,44,25
N1645,45,25
N1646,46,25
N1647,47,25
N1648,48,25
N1649,49,25
N1650,50,25
N1651,51,25
N1652,52,25
N1653,53,25
N1654,54,25
N1655,55,25
N1656,56,25
N1657,57,25
N1658,58,25
N1659,59,25
N1660,60,25
N1661,61,25
N1662,62,25
N1663,63,25
N1664,0,26
N1665,1,26
N1666,2,26
N1667,3,26
N1668,4,26
N1669,5,26
N1670,6,26
N1671,7,26
N1672,8,26
N1673,9,26
N1674,10,26
N1675,11,26
N1676,12,26
N1677,13,26
N1678,14,26
N1679,15,26
N1680,16,26
N1681,17,26
N1682,18,26
N1683,19,26
N1684,20,26
N1685,21,26
N1686,22,26
N1687,23,26
N1688,24,26
N1689,25,26
N1690,26,26
N1691,27,26
N1692,28,26
N1693,29,26
N1694,30,26
N1695,31,26
N1696,32,26
N1697,33,26
N1698,34,26
N1699,35,26
N1700,36,26
N1701,37,26
N1702,38,26
N1703,39,26
N1704,40,26
N1705,41,26
N1706,42,26
N1707,43,26
N1708,44,26
N1709,45,26
N1710,46,26
N1711,47,26
N1712,48,26
N1713,49,26
N1714,50,26
N1715,51,26
N1716,52,26
N1717,53,26
N1718,54,26
N1719,55,26
N1720,56,26
N1721,57,26
N1722,58,26
N1723,59,26
N1724,60,26
N1725,61,26
N1726,62,26
N1727,63,26
N1728,0,27
N1729,1,27
N1730,2,27
N1731,3,27
N1732,4,27
N1733,5,27
N1734,6,27
N1735,7,27
N1736,8,27
N1737,9,27
N1738,10,27
N1739,11,27
N1740,12,27
N1741,13,27
N1742,14,27
N1743,15,27
N1744,16,27
N1745,17,27
N1746,18,27
N1747,19,27
N1748,20,27
N1749,21,27
N1750,22,27
N1751,23,27
N1752,24,27
N1753,25,27
N1754,26,27
N1755,27,27
N1756,28,27
N1757,29,27
N1758,30,27
N1759,31,27
N1760,32,27
N1761,33,27
N1762,34,27
N1763,35,27
N1764,36,27
N1765,37,27
N1766,38,27
N1767,39,27
N1768,40,27
N1769,41,27
N1770,42,27
N1771,43,27
N1772,44,27
N1773,45,27
N1774,46,27
N1775,47,27
N1776,48,27
N1777,49,27
N1778,50,27
N1779,51,27
N1780,52,27
N1781,53,27
N1782,54,27
N1783,55,27
N1784,56,27
N1785,57,27
N1786,58,27
N1787,59,27
N1788,60,27
N1789,61,27
N1790,62,27
N1791,63,27
N1792,0,28
N1793,1,28
N1794,2,28
N1795,3,28
N1796,4,28
N1797,5,28
N1798,6,28
N1799,7,28
N1800,8,28
N1801,9,28
N1802,10,28
N1803,11,28
N1804,12,28
N1805,13,28
N1806,14,28
N1807,15,28
N1808,16,28
N1809,17,28
N1810,18,28
N1811,19,28
N1812,20,28
N1813,21,28
N1814,22,28
N1815,23,28
N1816,24,28
N1817,25,28
N1818,26,28
N1819,27,28
N1820,28,28
N1821,29,28
N1822,30,28
N1823,31,28
N1824,32,28
N1825,33,28
N1826,34,28
N1827,35,28
N1828,36,28
N1829,37,28
N1830,38,28
N1831,39,28
N1832,40,28
N1833,41,28
N1834,42,28
N1835,43,28
N1836,44,28
N1837,45,28
N1838,46,28
N1839,47,28
N1840,48,28
N1841,49,28
N1842,50,28
N1843,51,28
N1844,52,28
N1845,53,28
N1846,54,28
N1847,55,28
N1848,56,28
N1849,57,28
N1850,58,28
N1851,59,28
N1852,60,28
N1853,61,28
N1854,62,28
N1855,63,28
N1856,0,29
N1857,1,29
N1858,2,29
N1859,3,29
N1860,4,29
N1861,5,29
N1862,6,29
N1863,7,29
N1864,8,29
N1865,9,29
N1866,10,29
N1867,11,29
N1868,12,29
N1869,13,29
N1870,14,29
N1871,15,29
